xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
-9.5	-9.3	-9.4 3	mid.thresh	-9.4	mid.thresh	3	2	3590
-9.3	-9.1	-9.2 3	mid.thresh	-9.2	mid.thresh	3	2	3515
-9.1	-8.9	-9 3	mid.thresh	-9	mid.thresh	3	2	3440
-8.9	-8.7	-8.8 3	mid.thresh	-8.8	mid.thresh	3	2	3365
-8.7	-8.5	-8.6 3	mid.thresh	-8.6	mid.thresh	3	2	3290
-8.5	-8.3	-8.4 3	mid.thresh	-8.4	mid.thresh	3	2	3215
-8.3	-8.1	-8.2 3	mid.thresh	-8.2	mid.thresh	3	2	3140
-8.1	-7.9	-8 3	mid.thresh	-8	mid.thresh	3	2	3065
-7.9	-7.7	-7.8 3	mid.thresh	-7.8	mid.thresh	3	2	2990
-7.7	-7.5	-7.6 3	mid.thresh	-7.6	mid.thresh	3	2	2915
-7.5	-7.3	-7.4 3	mid.thresh	-7.4	mid.thresh	3	2	2840
-7.3	-7.1	-7.2 3	mid.thresh	-7.2	mid.thresh	3	2	2765
-7.1	-6.9	-7 3	mid.thresh	-7	mid.thresh	3	2	2690
-6.9	-6.7	-6.8 3	mid.thresh	-6.8	mid.thresh	3	2	2615
-6.7	-6.5	-6.6 3	mid.thresh	-6.6	mid.thresh	3	2	2540
-6.5	-6.3	-6.4 3	mid.thresh	-6.4	mid.thresh	3	2	2465
-6.3	-6.1	-6.2 3	mid.thresh	-6.2	mid.thresh	3	2	2390
-6.1	-5.9	-6 3	mid.thresh	-6	mid.thresh	3	2	2315
-5.9	-5.7	-5.8 3	mid.thresh	-5.8	mid.thresh	3	2	2240
-5.7	-5.5	-5.6 3	mid.thresh	-5.6	mid.thresh	3	2	2165
-5.5	-5.3	-5.4 3	mid.thresh	-5.4	mid.thresh	3	2	2090
-5.3	-5.1	-5.2 3	mid.thresh	-5.2	mid.thresh	3	2	2015
-5.1	-4.9	-5 3	mid.thresh	-5	mid.thresh	3	2	1940
-4.9	-4.7	-4.8 3	mid.thresh	-4.8	mid.thresh	3	2	1865
-4.7	-4.5	-4.6 3	mid.thresh	-4.6	mid.thresh	3	2	1790
-4.5	-4.3	-4.4 3	mid.thresh	-4.4	mid.thresh	3	2	1715
-4.3	-4.1	-4.2 3	mid.thresh	-4.2	mid.thresh	3	2	1640
-4.1	-3.9	-4 3	mid.thresh	-4	mid.thresh	3	2	1565
-3.9	-3.7	-3.8 3	mid.thresh	-3.8	mid.thresh	3	2	1490
-3.7	-3.5	-3.6 3	mid.thresh	-3.6	mid.thresh	3	2	1415
-3.5	-3.3	-3.4 3	mid.thresh	-3.4	mid.thresh	3	2	1340
-3.3	-3.1	-3.2 3	mid.thresh	-3.2	mid.thresh	3	2	1265
-3.1	-2.9	-3 3	mid.thresh	-3	mid.thresh	3	2	1190
-2.9	-2.7	-2.8 3	mid.thresh	-2.8	mid.thresh	3	2	1115
-2.7	-2.5	-2.6 3	mid.thresh	-2.6	mid.thresh	3	2	1040
-2.5	-2.3	-2.4 3	mid.thresh	-2.4	mid.thresh	3	2	965
-2.3	-2.1	-2.2 3	mid.thresh	-2.2	mid.thresh	3	2	890
-2.1	-1.9	-2 3	mid.thresh	-2	mid.thresh	3	2	815
-1.9	-1.7	-1.8 3	mid.thresh	-1.8	mid.thresh	3	2	665
-1.7	-1.5	-1.6 3	mid.thresh	-1.6	mid.thresh	3	2	590
-1.5	-1.3	-1.4 3	mid.thresh	-1.4	mid.thresh	3	2	515
-1.3	-1.1	-1.2 3	mid.thresh	-1.2	mid.thresh	3	2	440
-1.1	-0.9	-1 3	mid.thresh	-1	mid.thresh	3	2	365
-0.9	-0.699999999999999	-0.799999999999999 3	mid.thresh	-0.799999999999999	mid.thresh	3	2	290
-0.699999999999999	-0.499999999999999	-0.6 3	mid.thresh	-0.6	mid.thresh	3	2	215
-0.499999999999999	-0.299999999999999	-0.399999999999999 3	mid.thresh	-0.399999999999999	mid.thresh	3	2	140
-0.299999999999999	-0.0999999999999996	-0.199999999999999 3	mid.thresh	-0.199999999999999	mid.thresh	3	2	65
-0.0999999999999996	0.100000000000001	0 3	mid.thresh	0	mid.thresh	3	2	3815
0.100000000000001	0.300000000000001	0.200000000000001 3	mid.thresh	0.200000000000001	mid.thresh	3	2	3890
0.300000000000001	0.500000000000001	0.4 3	mid.thresh	0.4	mid.thresh	3	2	3965
0.500000000000001	0.700000000000001	0.600000000000001 3	mid.thresh	0.600000000000001	mid.thresh	3	2	4040
0.700000000000001	0.9	0.800000000000001 3	mid.thresh	0.800000000000001	mid.thresh	3	2	4115
0.9	1.1	1 3	mid.thresh	1	mid.thresh	3	2	4191
1.1	1.3	1.2 3	mid.thresh	1.2	mid.thresh	3	2	4266
1.3	1.5	1.4 3	mid.thresh	1.4	mid.thresh	3	2	4341
1.5	1.7	1.6 3	mid.thresh	1.6	mid.thresh	3	2	4416
1.7	1.9	1.8 3	mid.thresh	1.8	mid.thresh	3	2	4491
1.9	2.1	2 3	mid.thresh	2	mid.thresh	3	2	4566
2.1	2.3	2.2 3	mid.thresh	2.2	mid.thresh	3	2	4641
2.3	2.5	2.4 3	mid.thresh	2.4	mid.thresh	3	2	4716
2.5	2.7	2.6 3	mid.thresh	2.6	mid.thresh	3	2	4791
2.7	2.9	2.8 3	mid.thresh	2.8	mid.thresh	3	2	4866
2.9	3.1	1	mid.thresh	3	mid.thresh	3	2	4126
3.1	3.3	3.2 3	mid.thresh	3.2	mid.thresh	3	2	5017
3.3	3.5	3.4 3	mid.thresh	3.4	mid.thresh	3	2	5092
3.5	3.7	3.6 3	mid.thresh	3.6	mid.thresh	3	2	5167
3.7	3.9	3.8 3	mid.thresh	3.8	mid.thresh	3	2	5242
3.9	4.1	4 3	mid.thresh	4	mid.thresh	3	2	5317
4.1	4.3	4.2 3	mid.thresh	4.2	mid.thresh	3	2	5392
4.3	4.5	4.4 3	mid.thresh	4.4	mid.thresh	3	2	5467
4.5	4.7	4.6 3	mid.thresh	4.6	mid.thresh	3	2	5542
4.7	4.9	4.8 3	mid.thresh	4.8	mid.thresh	3	2	5617
4.9	5.1	5 3	mid.thresh	5	mid.thresh	3	2	5692
-10.1	-9.9	-10 3.2	mid.thresh	-10	mid.thresh	3.2	2	741
-9.9	-9.7	-9.8 3.2	mid.thresh	-9.8	mid.thresh	3.2	2	3741
-9.7	-9.5	-9.6 3.2	mid.thresh	-9.6	mid.thresh	3.2	2	3666
-9.5	-9.3	-9.4 3.2	mid.thresh	-9.4	mid.thresh	3.2	2	3591
-9.3	-9.1	-9.2 3.2	mid.thresh	-9.2	mid.thresh	3.2	2	3516
-9.1	-8.9	-9 3.2	mid.thresh	-9	mid.thresh	3.2	2	3441
-8.9	-8.7	-8.8 3.2	mid.thresh	-8.8	mid.thresh	3.2	2	3366
-8.7	-8.5	-8.6 3.2	mid.thresh	-8.6	mid.thresh	3.2	2	3291
-8.5	-8.3	-8.4 3.2	mid.thresh	-8.4	mid.thresh	3.2	2	3216
-8.3	-8.1	-8.2 3.2	mid.thresh	-8.2	mid.thresh	3.2	2	3141
-8.1	-7.9	-8 3.2	mid.thresh	-8	mid.thresh	3.2	2	3066
-7.9	-7.7	-7.8 3.2	mid.thresh	-7.8	mid.thresh	3.2	2	2991
-7.7	-7.5	-7.6 3.2	mid.thresh	-7.6	mid.thresh	3.2	2	2916
-7.5	-7.3	-7.4 3.2	mid.thresh	-7.4	mid.thresh	3.2	2	2841
-7.3	-7.1	-7.2 3.2	mid.thresh	-7.2	mid.thresh	3.2	2	2766
-7.1	-6.9	-7 3.2	mid.thresh	-7	mid.thresh	3.2	2	2691
-6.9	-6.7	-6.8 3.2	mid.thresh	-6.8	mid.thresh	3.2	2	2616
-6.7	-6.5	-6.6 3.2	mid.thresh	-6.6	mid.thresh	3.2	2	2541
-6.5	-6.3	-6.4 3.2	mid.thresh	-6.4	mid.thresh	3.2	2	2466
-6.3	-6.1	-6.2 3.2	mid.thresh	-6.2	mid.thresh	3.2	2	2391
-6.1	-5.9	-6 3.2	mid.thresh	-6	mid.thresh	3.2	2	2316
-5.9	-5.7	-5.8 3.2	mid.thresh	-5.8	mid.thresh	3.2	2	2241
-5.7	-5.5	-5.6 3.2	mid.thresh	-5.6	mid.thresh	3.2	2	2166
-5.5	-5.3	-5.4 3.2	mid.thresh	-5.4	mid.thresh	3.2	2	2091
-5.3	-5.1	-5.2 3.2	mid.thresh	-5.2	mid.thresh	3.2	2	2016
-5.1	-4.9	-5 3.2	mid.thresh	-5	mid.thresh	3.2	2	1941
-4.9	-4.7	-4.8 3.2	mid.thresh	-4.8	mid.thresh	3.2	2	1866
-4.7	-4.5	-4.6 3.2	mid.thresh	-4.6	mid.thresh	3.2	2	1791
-4.5	-4.3	-4.4 3.2	mid.thresh	-4.4	mid.thresh	3.2	2	1716
-4.3	-4.1	-4.2 3.2	mid.thresh	-4.2	mid.thresh	3.2	2	1641
-4.1	-3.9	-4 3.2	mid.thresh	-4	mid.thresh	3.2	2	1566
-3.9	-3.7	-3.8 3.2	mid.thresh	-3.8	mid.thresh	3.2	2	1491
-3.7	-3.5	-3.6 3.2	mid.thresh	-3.6	mid.thresh	3.2	2	1416
-3.5	-3.3	-3.4 3.2	mid.thresh	-3.4	mid.thresh	3.2	2	1341
-3.3	-3.1	-3.2 3.2	mid.thresh	-3.2	mid.thresh	3.2	2	1266
-3.1	-2.9	-3 3.2	mid.thresh	-3	mid.thresh	3.2	2	1191
-2.9	-2.7	-2.8 3.2	mid.thresh	-2.8	mid.thresh	3.2	2	1116
-2.7	-2.5	-2.6 3.2	mid.thresh	-2.6	mid.thresh	3.2	2	1041
-2.5	-2.3	-2.4 3.2	mid.thresh	-2.4	mid.thresh	3.2	2	966
-2.3	-2.1	-2.2 3.2	mid.thresh	-2.2	mid.thresh	3.2	2	891
-2.1	-1.9	-2 3.2	mid.thresh	-2	mid.thresh	3.2	2	816
-1.9	-1.7	-1.8 3.2	mid.thresh	-1.8	mid.thresh	3.2	2	666
-1.7	-1.5	-1.6 3.2	mid.thresh	-1.6	mid.thresh	3.2	2	591
-1.5	-1.3	-1.4 3.2	mid.thresh	-1.4	mid.thresh	3.2	2	516
-1.3	-1.1	-1.2 3.2	mid.thresh	-1.2	mid.thresh	3.2	2	441
-1.1	-0.9	-1 3.2	mid.thresh	-1	mid.thresh	3.2	2	366
